text;favorited;replyToSN;createdDate;createdTime;truncated;replyToSID;id;replyToUID;statusSource;screenName;retweetCount;retweeted;longitude;latitude
RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;web;beutifuulll1;1600;FALSE;NA;NA
RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";PunaGold;42;FALSE;NA;NA
"Coffee &amp; TV by blur ? https://t.co/2tyfrv34Zb";FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""https://path.com/"" rel=""nofollow"">Path</a>";andizuper;0;FALSE;NA;NA
RT @heidi420x: What? I couldn't hear you over the fact that I haven't had any coffee today. Also, sorry for biting you..that was an inappr?;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";Jdydrcy;80;FALSE;NA;NA
@JoshFrye84 you want some ball coffee;FALSE;JoshFrye84;8/9/2013;02:38;FALSE;365663;365663;379944710;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";TrippyJared;0;FALSE;NA;NA
Yoii RT @Jelitameyy: Morning coffee;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>";jeffDTRY;0;FALSE;NA;NA
@Meilinxo of course la u only slept few hours.. later get some coffee lo..;FALSE;Meilinxo;8/9/2013;02:38;FALSE;365663;365663;14811099;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";claremariesia;0;FALSE;NA;NA
?@locklear_noah: I could drink some coffee but I don't wanna go make it?;FALSE;locklear_noah;8/9/2013;02:38;FALSE;365662;365663;958676077;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";BullardBella;2;FALSE;NA;NA
LOL ?@DrTMG: You're killing me w/ this no coffee n no beer. Don't say you don't like chocolate next. I'll have 2 delete my twitter account?;FALSE;DrTMG;8/9/2013;02:38;FALSE;365663;365663;80060184;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";drgoddess;0;FALSE;NA;NA
@_Camilo30 aww okay we will definitely pray for that!! But you have to come to my coffee on Saturday right?:, (;FALSE;_Camilo30;8/9/2013;02:38;FALSE;365663;365663;1582062024;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";_emilypena;0;FALSE;NA;NA
@lorenrenee9 lol I'm not a juice or pop drinker tbh water milk and coffee that's about it;FALSE;lorenrenee9;8/9/2013;02:38;FALSE;365663;365663;446431115;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";abcoajacfak;0;FALSE;NA;NA
Put Anthony to bed with a back rub, sittin with Brenda and Lyle drinkin coffee and watching the news #secondfamily;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";alyciaisacutie;0;FALSE;NA;NA
@AdventuresinCT @DeadlyGrounds Yep, No bees=No coffee, in my case espresso!;FALSE;AdventuresinCT;8/9/2013;02:38;FALSE;365660;365663;1559110560;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";RedBeeMarina;0;FALSE;NA;NA
@daeslut have coffee with me babe http://t.co/iHRuBdXDXg;FALSE;daeslut;8/9/2013;02:38;FALSE;365657;365663;154038922;"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>";keemhimki;1;FALSE;NA;NA
@kirsteenephelan I've overdosed today and have the jittery feeling #toomuchofagoodthing #coffee;FALSE;kirsteenephelan;8/9/2013;02:38;FALSE;365663;365663;518159071;web;Elle_Roberts_;0;FALSE;NA;NA
Okay I always get a venti coffee from Starbucks and I always forget to not get them at night cuz I get really hyper;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";martin_corbin;0;FALSE;NA;NA
Do You Want A Coffee? CKs Vodka level. Sure :-);FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";kenmc33;0;FALSE;NA;NA
Vintage 1980 ZIGGY coffee mug TGIF Thank by WishesAndPrayers http://t.co/X1Bakm3vq4 via @Etsy;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>";Chinalily10;0;FALSE;NA;NA
Sig doesn't like cream in his coffee? Me either! Xoxo;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";AlexisOnTheSea;0;FALSE;NA;NA
2 cups of coffee to start my day in this Semarang City.. :) #positiveenergy #semangatpagi;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Na_th_lia;0;FALSE;NA;NA
I can go ahead and tell that tomorrow is an iced coffee kinda of morning and I've not even been asleep!;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";jessdada1031;0;FALSE;NA;NA
Just need to vent!: ...hours. Last night, hubby came home from work at about 10:30, he is head chef at a local... http://t.co/BAwF2CwBCp;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>";Sites4Marketing;0;FALSE;NA;NA
RT @slaredo21: I wish we had Starbucks here... Cause coffee dates in the morning sound perff!;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";BiebersNovia;2;FALSE;NA;NA
@JustBeer_NoBull @Gridlock_Coffee im right on that. Tell you in a couple days. Tonight = show!;FALSE;JustBeer_NoBull;8/9/2013;02:38;FALSE;365660;365663;429647869;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";kungfupussy;0;FALSE;NA;NA
@Coffee_nO_Cream at cornerstone;FALSE;Coffee_nO_Cream;8/9/2013;02:38;FALSE;365663;365663;235865699;"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>";ymesc_klb;0;FALSE;NA;NA
I go have to drink a coffee to stay up ih to watch that game;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>";swagg1993;0;FALSE;NA;NA
RT @WOWFactsOfLife: The amount of caffeine found in a cup of coffee can relieve depression by close to 60%.;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;web;raval_tejas;98;FALSE;NA;NA
@SydneyNichol14 the blueberry and pomegranate smoothies are my favorites. And iced coffee. I have a problem.;FALSE;SydneyNichol14;8/9/2013;02:38;FALSE;365663;365663;455388154;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";eljessbo;0;FALSE;NA;NA
RT @pickupIines: Are you a shin? Cause I'd bang you on my coffee table.;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";KaylaJonesx3;3421;FALSE;NA;NA
#antique #mirror coffee table abccarpet http://t.co/GXFGOoP2Um;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";tamara_eaton;0;FALSE;NA;NA
RT @bombaytweeting: I love you less than coffee, which is more than enough.;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";SmartOholic;100;FALSE;NA;NA
RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Allie7236;1600;FALSE;NA;NA
Starbucks coffee;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Simmieee_;0;FALSE;NA;NA
RT @Luke5SOS: just put chocolate milk in the top of my coffee, I think I just changed history;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>";Lukeismyweird;11349;FALSE;NA;NA
RT @porterc09: I literally get excited about waking up and drinking my coffee in the morning.;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";arasfarris;6;FALSE;NA;NA
He works at Starbucks yay free coffee for me yay;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";sassyqueen_;0;FALSE;NA;NA
I'm craving coffee wtf D:;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";nataliescute;0;FALSE;NA;NA
RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";KallieGrote15;1600;FALSE;NA;NA
@joannnakatarina should I quit coffee then? I've just have up drinking and smoking again so I think I can make it :);FALSE;JoannnaKatarina;8/9/2013;02:38;FALSE;365663;365663;552379945;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>";JoannnaKatarina;0;FALSE;NA;NA
@CCuevas10 ....gave up pop...I get one good cup of coffee a day and I HAVE to have it!!! Sometines I sneak one in at night...lol;FALSE;CCuevas10;8/9/2013;02:38;FALSE;365662;365663;543048688;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";jkreager67;0;FALSE;NA;NA
RT @xThat1Halfrican: @AmberrrMaee I?ll be there, have my coffee ready;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";AmberrrMaee;1;FALSE;NA;NA
RT @gabevas: HOW DO PEOPLE DRINK ICED COFFEE ONCE THEIR ICE HAS MELTED;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";brndnwooo;2;FALSE;NA;NA
RT @CleatingChase: My favorite part about fall: Hoodies Leggings Sweatpants Cold nights Football games Uggs Pumpkin coffee;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";courtneyq16;26;FALSE;NA;NA
Coffee cup in hand, gun in holster http://t.co/rmoBUQrcnZ #gunfail @nra;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>";TLW3;1;FALSE;NA;NA
I love how he is just chillin reading the comics and drinking coffee;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";daniellep128;0;FALSE;NA;NA
@TrippyJared make me some coffee then;FALSE;TrippyJared;8/9/2013;02:38;FALSE;365651;365663;628126970;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";JoshFrye84;0;FALSE;NA;NA
coffee will be my new best friend tomorrow;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";oliviaadrake;0;FALSE;NA;NA
I miss bugging you while you're sleeping and stealing you're coffee. Come home!;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";clara_lacroix;0;FALSE;NA;NA
I chugged an caramel ice coffee before I drove so I wouldn't feel sleepy..not a good idea. No no no-sleep.;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;web;RaymaMateyo;0;FALSE;NA;NA
Lmfaoo I Remember Wen Dat Girl Threw Coffee On Kala Like Dat Shit Was Yesturday;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";AyeeShaee;1;FALSE;NA;NA
I like to make my room smell like vanilla and coffee;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>";G3rardW4y;0;FALSE;NA;NA
RT @vlu: Just having coffee and cake for @jimbyerstravel who is moving on after 32 years at the Star. One of the best guys in the business.;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>";spencerwynn;2;FALSE;NA;NA
@kat_monteiro @cocobear20 I need a coffee date ASAP;FALSE;kat_monteiro;8/9/2013;02:38;FALSE;365663;365663;625860098;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";adalpe_;0;FALSE;NA;NA
RT @AuroraTynan: Coffee date with the girls :) @SamanthaMaione and @cassieverslype;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";cassieverslype;2;FALSE;NA;NA
RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";ABurns85;42;FALSE;NA;NA
@coreybking We are kin in our rejection of the coffee bean and its cohorts... #ConfessYourUnpopularOpinion;FALSE;coreybking;8/9/2013;02:38;FALSE;365663;365663;281765208;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";drgoddess;0;FALSE;NA;NA
RT @wtvrkaren: I'm going to consume unholy amounts of coffee hopefully I die;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";trulykawaii;2;FALSE;NA;NA
done after sipping a cup of coffee.. Poly Rhythms! http://t.co/5dN2HGlQbw;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";Jules_Fred_33;0;FALSE;NA;NA
@connnnie927 @mynameisAirport just gunna jump in the convoy, but COFFEE ROCKS;FALSE;connnnie927;8/9/2013;02:38;FALSE;NA;365663;1455909560;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";maraashley628;0;FALSE;NA;NA
Correction. She has a crush on her boss at the coffee shop who is also a college student and more mature. #90sGirlForever!!;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>";KBellFL;0;FALSE;NA;NA
@ThisIsViren I have two kitkat chunky's and one coffee crisp. Uhn.;FALSE;ThisIsViren;8/9/2013;02:38;FALSE;365662;365663;1114561514;web;sharmelbhiro;0;FALSE;NA;NA
Caffeine is my bestfriend. Today was the longest day of life without coffee.;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";xLaiyax;0;FALSE;NA;NA
Casually having a cup of coffee with my brother's friend. At his house. #dontask #mylife;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";amylang90;0;FALSE;NA;NA
I wish we had Starbucks here... Cause coffee dates in the morning sound perff!;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";slaredo21;2;FALSE;NA;NA
Could go for some coffee rn;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>";sammysaurouss;0;FALSE;NA;NA
I shall call her Coffee Brown!!!! sweeeet!!! SkeletonKey Bae http://t.co/CwmMtpAtUO;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";tazmarie99;0;FALSE;NA;NA
"Ryan representing #hausdessert!! Go Ryan!! ^_^ #latteart #iotacoffee #TNT @ IOTA Coffee &amp; Bakery http://t.co/xyZVnLvT8v";FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";NuttyNomads;0;FALSE;NA;NA
RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";LunchboxRideout;1600;FALSE;NA;NA
@abbslovesfed yeah I don't wanna see you without coffee;FALSE;abbslovesfed;8/9/2013;02:38;FALSE;365663;365663;476442726;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";mary_gracex;0;FALSE;NA;NA
Early morning shift tomorrow. As if I needed any more reason to drink a lot of coffee;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";barnes_jeremiah;0;FALSE;NA;NA
I want coffee;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";HallieSerianni;0;FALSE;NA;NA
Do you prefer tea, coffee or cocoa? ? Tea http://t.co/bLiQDNYwBK;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>";SameOldCristian;0;FALSE;NA;NA
RT @xGARAMBONERx: come check out saint frank coffee https://t.co/BfQ5yAaB1Z;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;web;Jeffador;1;FALSE;NA;NA
Somebody in my Fucking household fucked round with ma coffee dont they now how ________ can get without it;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>";__OneTouch__;0;FALSE;NA;NA
RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";KPruitt3876;1600;FALSE;NA;NA
So I really didn't want to get hot coffee spilt on me today or get grounded but hey I got 2 for 2!!!! #fml;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>";BriannaHawken;0;FALSE;NA;NA
Westside Ukes performing tonight! : http://t.co/LRsXVoExoG;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>";warrenbowman;0;FALSE;NA;NA
Phiona's been drinking coffee.;FALSE;NA;8/9/2013;02:38;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Cabronaaa69;0;FALSE;NA;NA
RT @kierstin_prater: Coffee is just hitting the spot tonight;FALSE;NA;8/9/2013;02:37;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Lorimaried;1;FALSE;NA;NA
I just want it to be winter already bc I hate slutty summer clothes. I miss my scarves and jackets, and coffee and cigarets out on my porch.;FALSE;NA;8/9/2013;02:37;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";g4ybacon;2;FALSE;NA;NA
I drink coffee on the reg. I'm so sophisticated;FALSE;NA;8/9/2013;02:37;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";mariahrodr;0;FALSE;NA;NA
What I would do for a coffee shop to be located in the IACC right now... Probably nothing too exciting but I'm desperate.;FALSE;NA;8/9/2013;02:37;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";TessMonet;0;FALSE;NA;NA
@MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV. Lmao;FALSE;NA;8/9/2013;02:37;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";bshades07;0;FALSE;NA;NA
I actually don't drink coffee so I would do just fine without it during a zombie apocalypse.;FALSE;NA;8/9/2013;02:37;FALSE;NA;365663;NA;"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>";Antthetech;0;FALSE;NA;NA
Craving for a medium iced coffee caramel macchiato from Starbucks right now;FALSE;NA;8/9/2013;02:37;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";satisfymeify;0;FALSE;NA;NA
